action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,name
,Not Determined,23165137,[],CHEMBL4813046,Antiviral activity against Zika virus infected in human SF-268 cells assessed as reduction in viral infection by DAPI staining based immunofluorescence assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)Cc6snnc6C(C)(C)C5CC[C@]43C)C2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4875833,,CHEMBL4875833,,0,,3601585,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C31H46N2O2S
,Not Determined,23165138,[],CHEMBL4813046,Antiviral activity against Zika virus infected in human SF-268 cells assessed as reduction in viral infection by DAPI staining based immunofluorescence assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@]1(C)C=C2C3=CC(=O)C4[C@@]5(C)CC/C(=N\NC(N)=O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4849062,,CHEMBL4849062,,0,,3601586,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C32H47N3O4
,,23165150,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813048,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at entry stage measured after 96 hrs by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)C2C(=O)C=C2C4C[C@@](C)(C(=O)Nc5cccnc5)CC[C@]4(C)CC[C@]23C)C1(C)C,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4870229,,CHEMBL4870229,6.17,0,http://www.openphacts.org/units/Nanomolar,3601577,=,1,1,=,,IC50,nM,,680.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.68,C37H52N2O4
,,23165151,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813048,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at entry stage measured after 96 hrs by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC/C(=N\NC(N)=O)C(C)(C)C5CC[C@]43C)[C@@H]2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4863160,,CHEMBL4863160,5.96,0,http://www.openphacts.org/units/Nanomolar,3601580,=,1,1,=,,IC50,nM,,1090.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.09,C35H55N3O4
,,23165152,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813048,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at entry stage measured after 96 hrs by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)Cc6snnc6C(C)(C)C5CC[C@]43C)[C@@H]2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4864423,,CHEMBL4864423,6.21,0,http://www.openphacts.org/units/Nanomolar,3601581,=,1,1,=,,IC50,nM,,620.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.62,C31H44N2O3S
,,23165153,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813048,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at entry stage measured after 96 hrs by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)Cc6snnc6C(C)(C)C5CC[C@]43C)[C@@H]2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4854270,,CHEMBL4854270,6.30,0,http://www.openphacts.org/units/Nanomolar,3601582,=,1,1,=,,IC50,nM,,500.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.5,C34H50N2O3S
,,23165154,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813049,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at post entry stage after 96 hrs measured after 1 hr post infection by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(=O)O[C@H]1CC[C@@]2(C)C(CC[C@]3(C)C2C(=O)C=C2C4C[C@@](C)(C(=O)Nc5cccnc5)CC[C@]4(C)CC[C@]23C)C1(C)C,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4870229,,CHEMBL4870229,6.00,0,http://www.openphacts.org/units/Nanomolar,3601577,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.0,C37H52N2O4
,,23165155,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813049,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at post entry stage after 96 hrs measured after 1 hr post infection by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)CC/C(=N\NC(N)=O)C(C)(C)C5CC[C@]43C)[C@@H]2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4863160,,CHEMBL4863160,6.35,0,http://www.openphacts.org/units/Nanomolar,3601580,=,1,1,=,,IC50,nM,,450.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.45,C35H55N3O4
,,23165156,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813049,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at post entry stage after 96 hrs measured after 1 hr post infection by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)Cc6snnc6C(C)(C)C5CC[C@]43C)[C@@H]2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4864423,,CHEMBL4864423,5.71,0,http://www.openphacts.org/units/Nanomolar,3601581,=,1,1,=,,IC50,nM,,1940.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.94,C31H44N2O3S
,,23165157,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '96.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '96.0'}]",CHEMBL4813049,Antiviral activity against Zika virus infected in SF-268 cells assessed as inhibition of viral infection at post entry stage after 96 hrs measured after 1 hr post infection by DAPI staining based fluorescence microscopic analysis,F,,,BAO_0000190,BAO_0000218,organism-based format,CCCCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)C4[C@@]5(C)Cc6snnc6C(C)(C)C5CC[C@]43C)[C@@H]2C1,,,CHEMBL4811277,Bioorg Med Chem,2021,,CHEMBL4854270,,CHEMBL4854270,6.37,0,http://www.openphacts.org/units/Nanomolar,3601582,=,1,1,=,,IC50,nM,,430.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,0.43,C34H50N2O3S
,,23306065,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CNc1nc(Nc2cccc(F)c2)c2nc[nH]c2n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4857936,,CHEMBL4857936,4.83,0,http://www.openphacts.org/units/Nanomolar,3627081,=,1,1,=,,IC50,nM,,14700.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,14.7,C12H11FN6
,,23306066,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,OCCNc1nc(Nc2cccc(F)c2)c2nc[nH]c2n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4872472,,CHEMBL4872472,5.05,0,http://www.openphacts.org/units/Nanomolar,3627082,=,1,1,=,,IC50,nM,,8900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,8.9,C13H13FN6O
,,23306067,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4845724,,CHEMBL4845724,5.54,0,http://www.openphacts.org/units/Nanomolar,3627083,=,1,1,=,,IC50,nM,,2900.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.9,C19H17FN6O
,,23306068,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CNc1nc(Nc2cccc(C(=O)OC)c2)c2nc[nH]c2n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4853068,,CHEMBL4853068,5.10,0,http://www.openphacts.org/units/Nanomolar,3627084,=,1,1,=,,IC50,nM,,8000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,8.0,C14H14N6O2
,,23306069,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cccc(Nc2nc(NCCO)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4859049,,CHEMBL4859049,5.21,0,http://www.openphacts.org/units/Nanomolar,3627085,=,1,1,=,,IC50,nM,,6200.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,6.2,C15H16N6O3
,,23306070,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COC(=O)c1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4870033,,CHEMBL4870033,5.09,0,http://www.openphacts.org/units/Nanomolar,3627086,=,1,1,=,,IC50,nM,,8200.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,8.2,C21H20N6O3
,Not Determined,23306071,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CNc1nc(Nc2cccc(C(F)(F)F)c2)c2nc[nH]c2n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4858411,,CHEMBL4858411,,0,,3627087,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C13H11F3N6
,,23306072,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,OCCNc1nc(Nc2cccc(C(F)(F)F)c2)c2nc[nH]c2n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4859678,,CHEMBL4859678,4.97,0,http://www.openphacts.org/units/Nanomolar,3627088,=,1,1,=,,IC50,nM,,10600.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,10.6,C14H13F3N6O
,,23306073,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4848338,,CHEMBL4848338,5.96,0,http://www.openphacts.org/units/Nanomolar,3627089,=,1,1,=,,IC50,nM,,1100.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,1.1,C20H17F3N6O
,,23306074,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Oc1ccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)cc1O,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4853457,,CHEMBL4853457,4.60,0,http://www.openphacts.org/units/Nanomolar,3627090,=,1,1,=,,IC50,nM,,25000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,25.0,C19H18N6O3
,Not Determined,23306075,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,COc1cc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)cc(OC)c1OC,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4871800,,CHEMBL4871800,,0,,3627091,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C22H24N6O4
,,23306076,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CNc1nc(Nc2cccc(C(=O)O)c2)c2nc[nH]c2n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4855606,,CHEMBL4855606,4.47,0,http://www.openphacts.org/units/Nanomolar,3627092,=,1,1,=,,IC50,nM,,33500.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,33.5,C13H12N6O2
,,23306077,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,O=C(O)c1cccc(Nc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4870507,,CHEMBL4870507,4.54,0,http://www.openphacts.org/units/Nanomolar,3627093,=,1,1,=,,IC50,nM,,29000.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,29.0,C20H18N6O3
,Not Determined,23306078,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1cccc(Nc2nc(NCCOc3ccccc3)c3nc[nH]c3n2)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4868219,,CHEMBL4868219,,0,,3627094,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C19H17FN6O
,Not Determined,23306079,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cccc(Nc2nc(NCCOc3ccccc3)c3nc[nH]c3n2)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4850709,,CHEMBL4850709,,0,,3627095,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C20H17F3N6O
,,23306080,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL1259059,SOFOSBUVIR,CHEMBL1259059,5.50,0,http://www.openphacts.org/units/Nanomolar,3627096,=,1,1,=,,IC50,nM,,3200.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,3.2,C22H29FN3O9P
,,23306081,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL1643,RIBAVIRIN,CHEMBL1643,5.36,0,http://www.openphacts.org/units/Nanomolar,3627097,=,1,1,=,,IC50,nM,,4400.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,4.4,C8H12N4O5
,,23306082,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1cccc(NNc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4847429,,CHEMBL4847429,5.62,0,http://www.openphacts.org/units/Nanomolar,3627098,=,1,1,=,,IC50,nM,,2400.0,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,uM,UO_0000065,,2.4,C19H18FN7O
,Not Determined,23306083,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,Fc1cc(F)cc(NNc2nc(NCCOc3ccccc3)nc3[nH]cnc23)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4871109,,CHEMBL4871109,,0,,3627099,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C19H17F2N7O
,Not Determined,23306084,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1cc(NNc2nc(NCCOc3ccccc3)nc3[nH]cnc23)cc(C(F)(F)F)c1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4854604,,CHEMBL4854604,,0,,3627100,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C21H17F6N7O
,Not Determined,23306085,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '72.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '72.0'}]",CHEMBL4843118,Antiviral activity against Zika virus H/PF/2013 infected in pre-seeded Huh-7 cells assessed as inhibition of viral replication incubated for 72 hrs by immunodetection based secondary yield reduction assay,F,,,BAO_0000190,BAO_0000218,organism-based format,FC(F)(F)c1ccc(NNc2nc(NCCOc3ccccc3)nc3[nH]cnc23)cc1,,,CHEMBL4842338,Eur J Med Chem,2021,,CHEMBL4877568,,CHEMBL4877568,,0,,3627101,,1,0,,,IC50,,,,CHEMBL4296612,Zika virus,Zika virus,64320,,,IC50,,,,,C20H18F3N7O
